34,5;
806494;1;12,1;
452462;1;12,29;
461112;2;12,29;
GNP-12200Bl;15;12,3;
GNP-12200PC;61;12,3;
282359;1;12,34;
429228;2;12,34;
451106;9;12,34;
458228;3;12,34;
540404;27;12,34;
557112;5;12,34;
567500;5;12,34;
593103;10;12,34;
622100;2;12,34;
630105;13;12,34;
630136;6;12,34;
637401;14;12,34;
663950;1;12,34;
673768;1;12,34;
856123;1;12,34;
856284;10;12,34;
856321;24;12,34;
856338;37;12,34;
862414;10;12,34;
980101;3;12,34;
GNP-1165Bl;10;12,37;
GNP-1165PC;96;12,37;
561003;8;12,38;
709900;4;12,39;
774946;4;12,4;
775035;1;12,4;
775127;24;12,4;
775219;29;12,4;
775301;27;12,4;
777718;1;12,4;
582015;1;12,53;
806104;158;12,55;
637791;8;12,65;
640500;1;12,65;
800232;5;12,65;
856161;2;12,65;
GSP-12;25;12,7;
971444;28;12,74;
820612;32;12,82;
770085;12;12,9;
770658;12;12,9;
GNP-11100Bl;58;12,95;
GNP-11100PC;78;12,95;
480106;1;12,97;
569108;8;12,97;
781364;2;12,97;
861417;10;12,97;
445907;2;12,99;
877500;16;12,99;
877517;8;12,99;
877524;3;12,99;
877531;12;12,99;
877548;5;12,99;
Z CZE210864-15;5;13;
880906;40;13,04;
440704;3;13,29;
513026;10;13,29;
658802;12;13,29;
721308;2;13,29;
764527;1;13,29;
781340;15;13,29;
880067;27;13,29;
Z CZE205426;40;13,4;
801536;4;13,44;
801543;1;13,44;
801642;7;13,44;
802540;9;13,44;
Z CZE917091;1;13,45;
Z CZE921357;1;13,5;
542507;7;13,6;
542606;2;13,6;
781326;17;13,6;
781333;8;13,6;
781357;9;13,6;
Z CZE903452;1;13,6;
Z CZE903629;1;13,6;
Z CZE930571;2;13,6;
Z CZE900499;1;13,65;
561577;1;13,89;
838105;10;13,89;
774464;48;13,9;
774472;48;13,9;
774502;71;13,9;
774533;66;13,9;
774595;59;13,9;
774922;65;13,9;
445891;4;13,92;
551691;10;13,92;
551790;13;13,92;
593158;1;13,92;
625002;15;13,92;
646205;6;13,92;
659502;11;13,92;
664278;2;13,92;
674413;3;13,92;
855652;4;13,92;
861400;31;13,92;
800454;8;14,01;
461136;5;14,02;
556610;59;14,08;
425961;4;14,24;
535288;2;14,24;
637500;3;14,24;
677834;11;14,24;
Z CZE240410-1;4;14,25;
570906;27;14,34;
807330;5;14,34;
Z CZE210864-19;2;14,45;
208649;9;14,56;
513088;67;14,56;
550526;0,5;14,56;
637807;6;14,56;
637814;4;14,56;
781456;15;14,56;
784129;16;14,56;
843833;8;14,56;
800355;8;14,69;
806913;2;14,79;
597972;6;14,87;
880050;20;14,87;
770078;12;14,9;
774489;1;14,9;
774519;7;14,9;
774540;30;14,9;
774571;60;14,9;
774601;10;14,9;
774694;15;14,9;
Z CZE28215122;14;14,95;
Z CZE999240;13;14,95;
Z CZE210864-16;3;15;
Z CZE929759;1;15;
Z CZE932834;4;15;
971406;45;15,08;
617434;56;15,13;
542200;21;15,18;
593905;24;15,18;
638903;6;15,18;
659601;6;15,18;
843840;1;15,18;
861233;30;15,18;
869413;1;15,18;
881804;38;15,18;
774991;15;15,4;
775080;17;15,4;
775172;24;15,4;
775264;23;15,4;
775356;17;15,4;
799444;12;15,4;
423721;3;15,43;
800126;134;15,47;
800133;82;15,47;
403716;2;15,5;
557129;4;15,5;
557969;2;15,5;
589007;6;15,5;
625057;6;15,5;
630419;22;15,5;
637609;10;15,5;
646601;4;15,5;
676127;10;15,5;
676134;7;15,5;
676158;10;15,5;
676202;5;15,5;
676509;10;15,5;
676707;6;15,5;
676905;2;15,5;
677506;3;15,5;
781401;10;15,5;
808306;9;15,5;
808313;3;15,5;
826300;3;15,5;
844359;9;15,5;
856314;1;15,5;
856352;1;15,5;
856369;2;15,5;
LU0264;2;15,53;
Z CZE690109;1;15,7;
774717;4;15,9;
Z CZE210864-51;5;16,05;
561898;3;16,12;
195505;4;16,13;
508619;5;16,13;
804124;2;16,13;
Z CZE210864-36;3;16,15;
Z CZE933831;4;16,15;
557105;4;16,18;
919200;13;16,45;
843871;5;16,51;
802441;12;16,58;
805121;2;16,58;
826409;8;16,58;
826416;6;16,58;
826423;4;16,58;
826430;6;16,58;
826447;6;16,58;
826454;11;16,58;
Z CZE221273;1;16,6;
970621;65;16,66;
GSE-06;5;16,7;
GDH-01;64;16,78;
GDK-01;65;16,78;
GDM-01;60;16,78;
Z CZE210864-7;2;16,8;
Z CZE267240-1;1;16,8;
Z CZE901441;5;16,8;
Z CZE916735;1;16,8;
Z CZE926710;6;16,8;
GSE-08;6;16,83;
772843;7;16,9;
772850;12;16,9;
772867;20;16,9;
772874;20;16,9;
774724;10;16,9;
60548;4;16,92;
Z CZE932469;7;17;
469446;3;17,03;
469491;18;17,03;
783023;1;17,03;
807118;7;17,03;
GSP-18;1;17,05;
505564;1;17,09;
541500;15;17,09;
593325;1;17,09;
607015;2;17,09;
630921;23;17,09;
632901;2;17,09;
647509;2;17,09;
842003;1;17,09;
843857;29;17,09;
862209;42;17,09;
423738;1;17,12;
423745;4;17,12;
561461;1;17,35;
547502;11;17,4;
664094;2;17,4;
839409;3;17,48;
877180;4;17,48;
770757;5;17,6;
GF-11;24;17,62;
556719;1;17,72;
843987;16;17,72;
GSE-09;4;17,8;
Z CZE933824;2;17,8;
Z CZE903537;9;17,9;
Z CZE912195;2;17,9;
Z CZE933909;2;17,9;
508794;12;17,92;
877647;2;18;
677810;11;18,03;
561102;12;18,04;
GNP-11150Bl;56;18,06;
GNP-11150PC;87;18,06;
271346;37;18,1;
808207;4;18,1;
L7255;7;18,24;
Z CZE224427;3;18,3;
446508;11;18,35;
446522;6;18,35;
451533;4;18,35;
781319;21;18,35;
843314;19;18,35;
843888;7;18,35;
843901;19;18,35;
843994;11;18,35;
861226;18;18,35;
627600;3;18,37;
844236;15;18,37;
271209;117;18,44;
Z CZE210864-11;6;18,5;
152805;10;18,66;
270257;5;18,66;
535424;1;18,66;
557303;5;18,66;
572313;1;18,66;
572412;6;18,66;
572719;13;18,66;
622308;3;18,66;
642559;16;18,66;
808276;2;18,66;
842010;14;18,66;
855201;3;18,66;
862407;7;18,66;
Z CZE210864-14;4;18,7;
Z CZE6804A;3;18,7;
Z CZE940396;2;18,7;
877616;2;18,75;
877708;2;18,75;
971352;13;18,76;
971420;17;18,76;
423752;4;18,8;
Z CZE930496;2;18,8;
469415;6;18,82;
801871;8;18,82;
817452;1;18,82;
770665;12;18,9;
Z CZE210864-35;3;18,9;
569207;1;18,98;
Z CZE944349;1;19;
79923;5;19,2;
Z CZE263990;1;19,25;
Z CZE917152;1;19,3;
296833;1;19,33;
800140;145;19,44;
446607;7;19,62;
446621;6;19,62;
540602;4;19,62;
843321;15;19,62;
830048;34;19,72;
838204;3;19,72;
826010;25;19,74;
826027;25;19,74;
826034;57;19,74;
826041;6;19,74;
826058;14;19,74;
Z CZE930946;1;19,8;
800249;2;19,89;
Z CZE210864-10;2;19,9;
Z CZE809761;1;20;
Z CZE930960;1;20;
424957;3;20,03;
561478;3;20,17;
561508;1;20,17;
407400;10;20,25;
516737;1;20,25;
625101;5;20,25;
843895;17;20,25;
843918;17;20,25;
Z CZE929353;1;20,3;
Z CZE210864-37;10;20,4;
Z CZE C-OLE-INNE-0013;4;20,5;
Z CZE210864-9;4;20,5;
Z CZE210864-29;1;20,55;
826379;10;20,58;
Z CZE598986;8;20,6;
Z CZE901908;6;20,6;
877104;3;20,62;
Z CZE926550;1;20,65;
862223;4;21,19;
E0530;5;21,24;
861219;55;21,35;
Z CZE282137144PF;1;21,4;
446706;6;21,51;
446720;21;21,51;
458006;9;21,51;
513712;10;21,51;
561386;1;21,51;
561997;6;21,51;
617991;4;21,51;
673720;2;21,51;
673737;1;21,51;
807132;24;21,51;
843345;28;21,51;
Z CZE106;1;21,6;
Z CZE210864-17;4;21,65;
199978;9;21,83;
208687;5;21,83;
271162;18;21,83;
508527;4;21,83;
521809;2;21,83;
589106;3;21,83;
593165;39;21,83;
639009;2;21,83;
693261;4;21,83;
801970;4;21,83;
560105;7;21,84;
799291;12;21,9;
Z CZE221266;6;21,9;
971437;26;21,91;
556627;4;21,93;
674406;1;21,93;
826201;117;21,93;
877005;8;21,96;
877050;6;21,96;
877203;8;21,96;
72388;3;22,08;
627617;4;22,22;
800157;10;22,22;
833032;1;22,22;
Z CZE588385;1;22,45;
Z CZE919446;2;22,45;
637838;3;22,58;
843338;11;22,58;
GNP-11200Bl;13;22,67;
12615;1;22,84;
Z CZE933787;3;22,85;
Z CZE929858;8;22,9;
551400;3;23;
806357;9;23,11;
830055;141;23,11;
677803;2;23,17;
589205;5;23,21;
843307;2;23,21;
627679;19;23,33;
GSP-22;1;23,4;
845035;4;23,46;
942758;1;23,46;
975022;2;23,55;
Z CZE903506;17;23,75;
152904;7;23,83;
Z CZE208038;67;23,86;
Z CZE211038-2;22;23,86;
Z CZE904305;5;23,86;
Z CZE948637;31;23,86;
826386;22;23,9;
802168;3;23,99;
Z CZE931141;1;24;
Z CZE263983;1;24,05;
198216;5;24,12;
Z CZE903490;11;24,2;
Z CZE903599;15;24,25;
198223;36;24,27;
Z CZE900680;1;24,3;
617489;9;24,46;
843925;12;24,46;
270240;2;24,78;
505403;7;24,78;
551714;1;24,78;
632802;1;24,78;
844366;10;24,78;
935286;13,5;24,78;
Z CZE023117;1;24,8;
813157;2;24,84;
813164;5;24,84;
774793;1;24,9;
862216;47;25,25;
838303;6;25,77;
Z CZE28215116;2;25,8;
838501;13;25,86;
770672;12;25,9;
971383;34;25,91;
639016;4;26,03;
Z CZE210864-12;6;26,2;
Z CZE921302;1;26,2;
Z CZE933794;5;26,2;
561584;1;26,21;
844229;8;26,21;
877012;14;26,21;
877036;6;26,21;
877043;2;26,21;
665251;2;26,34;
Z CZE942918;2;26,5;
801932;6;26,66;
830376;32;26,66;
836002;1;26,66;
Z CZE201121;6;26,7;
Z CZE900635;1;26,7;
Z CZE101;2;26,75;
627662;9;27,1;
691328;8;27,1;
802243;4;27,1;
Z CZE3444388;1;27,3;
900662;3;27,46;
843949;14;27,6;
424971;5;27,75;
Z CZE946275;3;27,75;
1777;1;27,92;
208625;15;27,92;
208632;2;27,92;
425121;2;27,92;
470909;2;27,92;
630006;4;27,92;
808412;9;27,92;
845059;1;27,92;
861202;13;27,92;
561430;14;27,99;
783016;3;27,99;
844267;16;27,99;
Z CZE900116;3;28;
Z CZE929155;1;28,2;
Z CZE932902;7;28,2;
Z CZE932919;2;28,2;
Z CZE932926;2;28,2;
975916;13;28,37;
804025;15;28,44;
513033;5;28,85;
627624;6;28,88;
709825;6;28,98;
448908;4;29,48;
552261;4;29,48;
840856;1;29,48;
270219;3;29,69;
835432;11;29,77;
Z CZE922514;2;29,95;
Z CZE901267;1;30;
Z CZE903407;10;30;
Z CZE9180003;5;30;
Z CZE932933;2;30;
561201;9;30,18;
617816;360;30,24;
434208;49;30,36;
561485;1;30,37;
Z CZE28215118;1;30,4;
469347;1;30,66;
843956;18;30,74;
195604;1;31,05;
208656;3;31,05;
471524;10;31,05;
808429;6;31,05;
845028;12;31,05;
627686;6;31,11;
Z CZE906347;1;31,75;
Z CZE919484;9;31,8;
825600;32;32,27;
825617;13;32,27;
825631;12;32,27;
825648;44;32,27;
825655;21;32,27;
838600;39;32,4;
270059;2;32,54;
525630;92;32,78;
561393;2;32,88;
759233;1;32,88;
759257;7;32,88;
806159;6;32,88;
707906;8;32,96;
621103;3;33,33;
629130;3;33,33;
844298;20;33,33;
Z CZE903445;2;33,75;
222614;12;33,78;
Z CZE900642;1;33,8;
Z CZE902011;3;33,8;
639023;4;33,88;
843963;13;33,88;
843970;12;33,89;
470930;1;34,18;
647554;3;34,18;
693001;4;34,18;
837207;16;34,21;
561409;1;34,65;
836309;1;34,65;
199961;63;34,8;
844250;5;35,1;
844311;20;35,1;
Z CZE946176;1;35,1;
843932;12;35,44;
826393;5;35,55;
831007;1;36,44;
835531;12;36,44;
Z CZE943137;6;36,8;
627631;9;36,87;
427507;2;37,26;
Z CZE930083;2;37,3;
426517;2;37,32;
561447;20;37,32;
627730;2;37,32;
693100;3;37,32;
814437;2;37,32;
975015;12;37,32;
755143 !!!;1;37,6;
607046;2;37,63;
877807;1;38,2;
695708;9;38,21;
804001;5;38,21;
198209;14;38,64;
709818;8;38,95;
505045;1;39;
Z CZEW0404902;2;39;
971413;87;39,19;
Z CZE902035;2;39,4;
Z CZE904503;4;39,4;
Z CZE904510;1;39,4;
506325;4;39,55;
844212;13;39,55;
844281;18;39,55;
844304;14;39,55;
975053;8;39,55;
709849;14;39,69;
850183;3;39,83;
835401;25;39,99;
469361;8;40,43;
515006;1;40,46;
647561;2;40,46;
480519;6;40,47;
Z CZE926321;1;40,63;
621110;3;40,88;
Z CZE926352;2;41,05;
844205;9;41,32;
844274;13;41,32;
535509;4;41,74;
Z CZE943120;1;42,5;
270158;23;42,52;
424605;7;42,9;
Z CZE936139;1;42,9;
836033;7;43,1;
Z CZE209912;14;43,45;
830208;4;43,54;
270233;2;43,6;
624302;1;43,6;
844403;8;43,6;
844328;19;43,61;
975855;15;43,61;
975862;9;43,61;
975879;26;43,61;
975886;23;43,61;
975893;10;43,61;
588369;60;43,78;
805534;1;44,49;
617861;375;44,75;
593363;1;44,77;
Z CZE917077;1;44,85;
Z CZE929001;2;44,85;
838617;12;45,1;
552407;18;46,25;
831205;1;46,25;
832820;5;46,25;
835630;5;46,25;
844335;14;46,25;
844342;14;46,25;
208618;3;46,33;
808221;1;46,33;
Z CZE932285;15;46,6;
836408;3;47,13;
627648;4;48,01;
Z CZE902301;4;48,5;
505052;1;49;
512517;2;49,44;
589113;2;49,44;
515020;3;50,21;
588376;15;50,4;
Z CZE929919;1;50,45;
Z CZE936757;3;51,2;
Z CZE282090151SSF;1;52,3;
429914;1;52,42;
617168;9;52,42;
890356;5;52,42;
506905;4;52,55;
676356;2;52,55;
676363;1;52,55;
676370;2;52,55;
676387;1;52,55;
676394;2;52,55;
808238;1;52,55;
Z CZEG601125;1;52,8;
832202;7;52,85;
475904;26;52,9;
Z CZE944387;1;53,58;
832882;5;53,73;
L7340;6;54;
Z CZE930618;3;54,25;
Z CZE5T010301;1;54,35;
707135;8;54,62;
282120;4;55,06;
755143;1;55,06;
755273;1;55,06;
809600;6;55,5;
Z CZE945889;1;55,5;
515501;10;55,54;
445815;2;55,93;
Z CZE946169;16;55,95;
809709 !!!;1;56,07;
270165;33;56,63;
282694;4;56,82;
424001;3;56,82;
516706;9;56,82;
856291;6;56,82;
Z CZE929841;2;57,3;
512531;1;58,76;
866009;8;58,76;
505021;1;59;
505090;1;59;
814444;3;59,02;
Z CZE936733;6;59,1;
Z CZE930601;6;59,6;
Z CZE936702;4;59,75;
Z CZE931387;1;59,8;
810958;25;59,89;
831403;3;59,9;
Z CZE903469;3;59,9;
Z CZE903681;1;59,9;
Z CZE929032;5;59,9;
561362;1;60,79;
426951;4;61,22;
551813;4;61,22;
621158;1;61,22;
691151;9;61,22;
808702;2;61,22;
871805;24;61,22;
890349;2;61,22;
Z CZE643204;3;61,6;
781043;1;62,1;
Z CZE930625;6;63,5;
Z CZE643617;4;63,55;
270172;95;63,88;
505038;1;64;
271230;4;64,68;
271148;4;65,63;
617137;9;65,63;
270196;10;65,99;
835609;8;66,5;
Z CZE930632;3;67,25;
676165;1;68,09;
676196;1;68,09;
676219;1;68,09;
676264;1;68,09;
932001;2;68,09;
832837;5;68,27;
Z CZE267219-1;4;69,1;
611401;1;69,18;
836507;3;69,59;
707944;11;71,27;
931257;1;74,31;
471500;2;74,44;
783009;1;74,44;
809709;1;74,44;
832899;9;74,44;
561935;2;75,94;
231159;3;76,24;
226407;4;76,61;
830505;1;76,64;
834206;4;76,65;
515051;10;77,08;
273890;9;77,96;
Z CZE930649;4;78,4;
274101;3;78,84;
588017;4;80,71;
610206;1;81,25;
832844;3;81,93;
Z CZE210864-22;1;82,1;
598955;5;83,24;
617144;10;83,24;
810897;11;83,24;
810910;7;83,24;
428245;7;85,25;
691168;1;85,35;
695906;7;85,35;
970508;10;85,35;
425299;2;85,44;
839003;8;85,44;
860083;8;86,88;
860199;15;87,39;
622605;55;90,52;
273869;11;90,92;
598962;20;92,06;
222652;1;93,92;
557402;6;93,92;
664001;1;93,92;
273876;11;95,9;
Z CZE916728;1;96;
812204;1;97,1;
629390;2;97,23;
239209;6;98,21;
271407;10;98,21;
271520;3;98,21;
975350;11;98,77;
211137;46;101,75;
690000;6;101,9;
Z CZE944417;1;105,3;
270066;6;106,56;
239230;1;106,76;
440032;4;106,76;
Z CZE901304;1;108,2;
Z CZE919408;1;108,3;
239278;2;109,89;
831601;1;110,22;
239193;1;111,08;
832851;8;113,22;
810002;12;114,82;
BTA-02;3;115;
Z CZE931028;1;115,7;
424186;1;116,62;
561911;1;118,1;
211267;47;118,35;
211311;2;120,09;
Z CZE917046;1;121,2;
204825;16;121,44;
933688;18;121,6;
871812;8;126,12;
Z CZE901342;2;126,85;
211403;46;128,23;
222164;1;128,23;
270141;3;128,23;
425190;1;128,23;
Z CZE939673;1;129,3;
Z CZE904817;1;130,6;
Z CZE931035;1;130,65;
Z CZE926314;1;131;
222553;18;132,89;
211168;6;133,1;
205808;7;133,86;
211144;14;136,36;
222249;1;136,81;
810101;26;137,94;
470206;41;139,94;
240601;59;141,09;
Z CZE929964;2;142;
222140;1;145,19;
282441;1;147,58;
205815;6;147,66;
211175;48;149,67;
TIS-20;1;150;
440223;3;153,97;
Z CZE88101016;1;156,7;
710296;4;157,27;
GIB-01;7;159,84;
222560;8;163,35;
210864;12;163,9;
205822;10;166,5;
222188;1;168,03;
282458;6;169,91;
211151;10;177,89;
270202;4;180,5;
224038;9;180,67;
710395;1;180,76;
810941;5;185,95;
267240;17;188,48;
710210;2;189,09;
221204;3;191,81;
TIA-80;1;200;
224403;1;201,37;
710203;2;201,37;
811511;2;215,54;
440049;1;235,41;
281246;1;238,06;
239285;6;238,43;
224328;1;240,68;
205846;2;242,71;
271568;63;247,36;
239780;9;247,77;
979983;3;249,95;
282090;1;250,13;
263501;10;252,46;
205853;11;264,39;
970515;5;265,92;
221044;2;270,81;
282687;1;270,81;
229033;39;272,58;
268506;17;277,8;
230718;6;287,45;
212028;2;291,67;
239711;20;299,28;
263655;97;299,7;
263662;21;299,77;
580387;1;300,02;
212134;1;312,54;
205839;5;313,27;
281208;6;326,34;
210239;4;334,05;
239698;3;334,37;
239766;6;354,31;
224373;3;361,59;
212103;1;363,09;
225264;1;373,17;
222133;1;381,95;
473443;1;384;
263907;4;385,55;
229026;65;387,14;
268605;1;417,53;
281444;4;429,86;
271551;5;437,72;
473061;1;449;
230688;3;460,08;
227060;4;464,87;
263808;4;464,87;
224335;1;471,1;
205914;1;475,28;
232569;1;500,49;
268704;14;504,09;
225448;2;509,78;
274231;5;522,29;
209301;3;567,07;
227077;4;568,76;
233771!!!;1;570,17;
203163;2;571,43;
236079;1;708,58;
208861;1;750;
975305;2;767,45;
221082;1;847,41;
877906;1;856,94;
CS50A!!!;1;990;
271940!!!;1;1021,31;
239346;5;1117,63;
232781;1;1143,35;
231678;2;1309,75;
233351;2;1343,68;
271544;1;1365,02;
226841;1;1385,57;
232828!!!;1;1700;
